work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,company_location,company_size
2023,Mid-Level,Full-Time,Research Scientist,185000,USD,185000,US,Medium
2023,Mid-Level,Full-Time,Research Scientist,125000,USD,125000,US,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,200000,USD,200000,US,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,175000,USD,175000,US,Medium
2023,Mid-Level,Full-Time,Data Scientist,40000,USD,40000,FR,Large
2023,Mid-Level,Full-Time,Data Engineer,140000,USD,140000,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,100000,USD,100000,US,Medium
2023,Mid-Level,Full-Time,Insight Analyst,42000,GBP,51039,GB,Medium
2023,Mid-Level,Full-Time,Insight Analyst,35000,GBP,42533,GB,Medium
2023,Mid-Level,Full-Time,Applied Machine Learning Engineer,130000,USD,130000,US,Medium
2023,Mid-Level,Full-Time,AI Scientist,36000,EUR,38631,ES,Large
2023,Mid-Level,Full-Time,Deep Learning Engineer,150000,USD,150000,US,Medium
2023,Mid-Level,Full-Time,Deep Learning Engineer,100000,USD,100000,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,95000,GBP,115447,GB,Large
2023,Mid-Level,Full-Time,Data Infrastructure Engineer,190000,USD,190000,US,Medium
2023,Mid-Level,Full-Time,Data Infrastructure Engineer,160000,USD,160000,US,Medium
2023,Mid-Level,Full-Time,Data Infrastructure Engineer,190000,USD,190000,US,Medium
2023,Mid-Level,Full-Time,Data Infrastructure Engineer,183310,USD,183310,US,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,148500,USD,148500,US,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,126277,USD,126277,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,80000,USD,80000,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,60000,USD,60000,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,140000,USD,140000,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,120000,USD,120000,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,90000,GBP,109371,HR,Medium
2023,Mid-Level,Full-Time,Data Analyst,60000,GBP,72914,HR,Medium
2023,Mid-Level,Full-Time,Data Engineer,125000,USD,125000,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,90000,USD,90000,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,120000,USD,120000,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,90000,USD,90000,US,Medium
2023,Mid-Level,Full-Time,Data Science Lead,60000,GBP,72914,GB,Medium
2023,Mid-Level,Full-Time,Data Science Lead,50000,GBP,60761,GB,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,40000,GBP,48609,GB,Medium
2023,Mid-Level,Full-Time,Data Analyst,165000,USD,165000,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,124000,USD,124000,US,Medium
2023,Mid-Level,Full-Time,Data Scientist,170000,USD,170000,US,Medium
2023,Mid-Level,Full-Time,Data Scientist,120000,USD,120000,US,Medium
2023,Mid-Level,Full-Time,Product Data Analyst,1350000,INR,16414,IN,Large
2023,Mid-Level,Full-Time,Data Analyst,125000,USD,125000,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,105000,USD,105000,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,90000,GBP,109371,GB,Medium
2023,Mid-Level,Full-Time,Data Analyst,70000,GBP,85066,GB,Medium
2023,Mid-Level,Full-Time,Data Analyst,110000,USD,110000,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,95000,USD,95000,US,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,36000,USD,36000,MX,Small
2023,Mid-Level,Full-Time,Machine Learning Engineer,100000,GBP,121523,GB,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,80000,GBP,97218,GB,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,120000,GBP,145828,GB,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,100000,GBP,121523,GB,Medium
2023,Mid-Level,Full-Time,Data Engineer,55000,GBP,66837,GB,Medium
2023,Mid-Level,Full-Time,Data Engineer,52000,GBP,63192,GB,Medium
2023,Mid-Level,Full-Time,Data Analyst,50000,GBP,60761,GB,Medium
2023,Mid-Level,Full-Time,Data Analyst,45000,GBP,54685,GB,Medium
2023,Mid-Level,Full-Time,Data Scientist,151410,USD,151410,US,Medium
2023,Mid-Level,Full-Time,Data Scientist,115360,USD,115360,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,62000,EUR,66531,ES,Medium
2023,Mid-Level,Full-Time,Data Engineer,55000,EUR,59020,ES,Medium
2023,Mid-Level,Full-Time,Research Scientist,85000,USD,85000,US,Medium
2023,Mid-Level,Full-Time,Research Scientist,70000,USD,70000,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,162500,USD,162500,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,130000,USD,130000,US,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,110000,USD,110000,US,Large
2023,Mid-Level,Full-Time,Data Analyst,130000,USD,130000,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,100000,USD,100000,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,150000,USD,150000,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,100000,USD,100000,US,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,180000,USD,180000,US,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,150000,USD,150000,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,103200,USD,103200,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,61200,USD,61200,US,Medium
2023,Mid-Level,Full-Time,Head of Data Science,5000000,INR,60795,IN,Large
2023,Mid-Level,Full-Time,Data Science Manager,220000,USD,220000,US,Medium
2023,Mid-Level,Full-Time,Data Science Manager,195000,USD,195000,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,206000,USD,206000,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,160000,USD,160000,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,109000,USD,109000,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,79000,USD,79000,US,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,50000,USD,50000,AM,Small
2023,Mid-Level,Full-Time,Data Engineer,120000,USD,120000,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,95000,USD,95000,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,250000,USD,250000,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,175000,USD,175000,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,80000,USD,80000,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,52500,USD,52500,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,90000,USD,90000,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,80000,USD,80000,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,150000,USD,150000,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,100000,USD,100000,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,150000,USD,150000,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,130000,USD,130000,US,Medium
2023,Mid-Level,Full-Time,Applied Data Scientist,80000,USD,80000,KE,Small
2023,Mid-Level,Full-Time,Data Analytics Lead,1440000,INR,17509,SG,Medium
2023,Mid-Level,Full-Time,Data Scientist,50000,EUR,53654,RO,Large
2023,Mid-Level,Full-Time,Data Engineer,120000,USD,120000,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,95000,USD,95000,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,120000,USD,120000,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,100000,USD,100000,US,Medium
2023,Mid-Level,Full-Time,Data Scientist,183310,USD,183310,US,Medium
2023,Mid-Level,Full-Time,Data Scientist,183310,USD,183310,US,Medium
2023,Mid-Level,Full-Time,Data Scientist,840000,THB,24740,TH,Large
2023,Mid-Level,Full-Time,Data Analyst,135000,USD,135000,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,105500,USD,105500,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,65000,GBP,78990,GB,Medium
2023,Mid-Level,Full-Time,Data Analyst,36050,GBP,43809,GB,Medium
2023,Mid-Level,Full-Time,Data Engineer,120000,USD,120000,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,95000,USD,95000,US,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,145000,USD,145000,US,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,87000,USD,87000,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,95000,USD,95000,ES,Medium
2023,Mid-Level,Full-Time,Data Engineer,80000,USD,80000,ES,Medium
2023,Mid-Level,Full-Time,Data Analyst,116000,USD,116000,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,72000,USD,72000,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,105000,USD,105000,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,70000,USD,70000,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,120000,USD,120000,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,80000,USD,80000,US,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,219000,USD,219000,US,Large
2023,Mid-Level,Full-Time,Data Analyst,150000,USD,150000,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,100000,USD,100000,US,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,175000,USD,175000,US,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,140000,USD,140000,US,Medium
2023,Mid-Level,Full-Time,Data Scientist,187500,USD,187500,US,Medium
2023,Mid-Level,Full-Time,Data Scientist,165000,USD,165000,US,Medium
2023,Mid-Level,Full-Time,Machine Learning Research Engineer,60000,GBP,72914,GB,Large
2023,Mid-Level,Full-Time,Machine Learning Engineer,89700,GBP,109006,GB,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,55250,GBP,67141,GB,Medium
2023,Mid-Level,Full-Time,Research Engineer,120000,USD,120000,US,Medium
2023,Mid-Level,Full-Time,Research Engineer,100000,USD,100000,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,120000,USD,120000,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,100000,USD,100000,US,Medium
2023,Mid-Level,Full-Time,Data Scientist,120000,USD,120000,US,Medium
2023,Mid-Level,Full-Time,Data Scientist,105000,USD,105000,US,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,62000,GBP,75344,GB,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,52000,GBP,63192,GB,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,48000,GBP,58331,GB,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,38000,GBP,46178,GB,Medium
2023,Mid-Level,Full-Time,Data Analyst,150000,USD,150000,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,100000,USD,100000,US,Medium
2023,Mid-Level,Full-Time,Data Scientist,130000,USD,130000,US,Medium
2023,Mid-Level,Full-Time,Data Scientist,90000,USD,90000,US,Medium
2023,Senior,Full-Time,Principal Data Scientist,80000,EUR,85847,ES,Large
2023,Senior,Full-Time,Data Scientist,175000,USD,175000,CA,Medium
2023,Senior,Full-Time,Data Scientist,120000,USD,120000,CA,Medium
2023,Senior,Full-Time,Applied Scientist,222200,USD,222200,US,Large
2023,Senior,Full-Time,Applied Scientist,136000,USD,136000,US,Large
2023,Senior,Full-Time,Data Scientist,219000,USD,219000,CA,Medium
2023,Senior,Full-Time,Data Scientist,141000,USD,141000,CA,Medium
2023,Senior,Full-Time,Data Scientist,147100,USD,147100,US,Medium
2023,Senior,Full-Time,Data Scientist,90700,USD,90700,US,Medium
2023,Senior,Full-Time,Data Analyst,130000,USD,130000,US,Medium
2023,Senior,Full-Time,Data Analyst,100000,USD,100000,US,Medium
2023,Senior,Full-Time,Data Modeler,147100,USD,147100,US,Medium
2023,Senior,Full-Time,Data Modeler,90700,USD,90700,US,Medium
2023,Senior,Full-Time,Data Scientist,170000,USD,170000,US,Medium
2023,Senior,Full-Time,Data Scientist,150000,USD,150000,US,Medium
2023,Senior,Full-Time,Research Engineer,275000,USD,275000,DE,Medium
2023,Senior,Full-Time,Research Engineer,174000,USD,174000,DE,Medium
2023,Senior,Full-Time,Analytics Engineer,230000,USD,230000,GB,Medium
2023,Senior,Full-Time,Analytics Engineer,143200,USD,143200,GB,Medium
2023,Senior,Full-Time,Business Intelligence Engineer,225000,USD,225000,US,Medium
2023,Senior,Full-Time,Business Intelligence Engineer,156400,USD,156400,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,200000,USD,200000,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,130000,USD,130000,US,Medium
2023,Senior,Full-Time,Data Strategist,90000,USD,90000,CA,Medium
2023,Senior,Full-Time,Data Strategist,72000,USD,72000,CA,Medium
2023,Senior,Full-Time,Data Engineer,253200,USD,253200,US,Medium
2023,Senior,Full-Time,Data Engineer,90700,USD,90700,US,Medium
2023,Senior,Full-Time,Computer Vision Engineer,342810,USD,342810,US,Medium
2023,Senior,Full-Time,Computer Vision Engineer,184590,USD,184590,US,Medium
2023,Senior,Full-Time,Data Engineer,270703,USD,270703,US,Medium
2023,Senior,Full-Time,Data Engineer,221484,USD,221484,US,Medium
2023,Senior,Full-Time,Data Scientist,212750,USD,212750,US,Medium
2023,Senior,Full-Time,Data Scientist,185000,USD,185000,US,Medium
2023,Senior,Full-Time,Data Scientist,262000,USD,262000,US,Medium
2023,Senior,Full-Time,Data Scientist,245000,USD,245000,US,Medium
2023,Senior,Full-Time,Data Scientist,275300,USD,275300,US,Medium
2023,Senior,Full-Time,Data Scientist,183500,USD,183500,US,Medium
2023,Senior,Full-Time,Data Scientist,218500,USD,218500,US,Medium
2023,Senior,Full-Time,Data Scientist,199098,USD,199098,US,Medium
2023,Senior,Full-Time,Data Engineer,203300,USD,203300,US,Medium
2023,Senior,Full-Time,Data Engineer,123600,USD,123600,US,Medium
2023,Senior,Full-Time,Research Engineer,189110,USD,189110,US,Medium
2023,Senior,Full-Time,Research Engineer,139000,USD,139000,US,Medium
2023,Senior,Full-Time,Data Engineer,231500,USD,231500,US,Medium
2023,Senior,Full-Time,Data Engineer,166000,USD,166000,US,Medium
2023,Senior,Full-Time,Data Scientist,172500,USD,172500,US,Medium
2023,Senior,Full-Time,Data Scientist,110500,USD,110500,US,Medium
2023,Senior,Full-Time,Data Engineer,238000,USD,238000,US,Medium
2023,Senior,Full-Time,Data Engineer,176000,USD,176000,US,Medium
2023,Senior,Full-Time,Data Engineer,237000,USD,237000,US,Medium
2023,Senior,Full-Time,Data Engineer,201450,USD,201450,US,Medium
2023,Senior,Full-Time,Applied Scientist,309400,USD,309400,US,Large
2023,Senior,Full-Time,Applied Scientist,159100,USD,159100,US,Large
2023,Senior,Full-Time,Data Engineer,115000,USD,115000,US,Medium
2023,Senior,Full-Time,Data Engineer,81500,USD,81500,US,Medium
2023,Senior,Full-Time,Data Scientist,237000,USD,237000,US,Medium
2023,Senior,Full-Time,Data Scientist,201450,USD,201450,US,Medium
2023,Senior,Full-Time,Computer Vision Engineer,280000,USD,280000,US,Medium
2023,Senior,Full-Time,Computer Vision Engineer,210000,USD,210000,US,Medium
2023,Senior,Full-Time,Data Architect,280100,USD,280100,US,Medium
2023,Senior,Full-Time,Data Architect,168100,USD,168100,US,Medium
2023,Senior,Full-Time,Data Engineer,193500,USD,193500,US,Medium
2023,Senior,Full-Time,Data Engineer,139000,USD,139000,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,150000,USD,150000,US,Medium
2023,Senior,Full-Time,Business Intelligence Engineer,185900,USD,185900,US,Medium
2023,Senior,Full-Time,Business Intelligence Engineer,129300,USD,129300,US,Medium
2023,Senior,Full-Time,Data Engineer,225000,USD,225000,US,Medium
2023,Senior,Full-Time,Data Engineer,175000,USD,175000,US,Medium
2023,Senior,Full-Time,Data Engineer,185000,USD,185000,US,Medium
2023,Senior,Full-Time,Data Engineer,140000,USD,140000,US,Medium
2023,Senior,Full-Time,Data Scientist,45000,EUR,48289,ES,Medium
2023,Senior,Full-Time,Data Scientist,36000,EUR,38631,ES,Medium
2023,Senior,Full-Time,Data Scientist,105000,USD,105000,US,Medium
2023,Senior,Full-Time,Data Scientist,70000,USD,70000,US,Medium
2023,Senior,Full-Time,Data Engineer,217000,USD,217000,US,Medium
2023,Senior,Full-Time,Data Engineer,185000,USD,185000,US,Medium
2023,Senior,Full-Time,Data Analyst,202800,USD,202800,US,Large
2023,Senior,Full-Time,Data Analyst,104300,USD,104300,US,Large
2023,Senior,Full-Time,Data Analyst,145000,USD,145000,US,Medium
2023,Senior,Full-Time,Data Analyst,65000,USD,65000,US,Medium
2023,Senior,Full-Time,Data Engineer,165000,USD,165000,US,Medium
2023,Senior,Full-Time,Data Engineer,132300,USD,132300,US,Medium
2023,Senior,Full-Time,Data Engineer,179170,USD,179170,US,Medium
2023,Senior,Full-Time,Data Engineer,94300,USD,94300,US,Medium
2023,Senior,Full-Time,Analytics Engineer,152500,USD,152500,US,Medium
2023,Senior,Full-Time,Analytics Engineer,116450,USD,116450,US,Medium
2023,Senior,Full-Time,Data Engineer,247300,USD,247300,US,Medium
2023,Senior,Full-Time,Data Engineer,133800,USD,133800,US,Medium
2023,Senior,Full-Time,Research Engineer,203000,USD,203000,US,Medium
2023,Senior,Full-Time,Research Engineer,133000,USD,133000,US,Medium
2023,Senior,Full-Time,Data Scientist,150000,USD,150000,US,Medium
2023,Senior,Full-Time,Data Scientist,120000,USD,120000,US,Medium
2023,Senior,Full-Time,Analytics Engineer,289800,USD,289800,US,Medium
2023,Senior,Full-Time,Analytics Engineer,214000,USD,214000,US,Medium
2023,Senior,Full-Time,Analytics Engineer,179820,USD,179820,US,Medium
2023,Senior,Full-Time,Analytics Engineer,143860,USD,143860,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,283200,USD,283200,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,188800,USD,188800,US,Medium
2023,Senior,Full-Time,Analytics Engineer,289800,USD,289800,US,Medium
2023,Senior,Full-Time,Analytics Engineer,214200,USD,214200,US,Medium
2023,Senior,Full-Time,Data Engineer,185900,USD,185900,US,Medium
2023,Senior,Full-Time,Data Engineer,129300,USD,129300,US,Medium
2023,Senior,Full-Time,Data Engineer,252000,USD,252000,US,Medium
2023,Senior,Full-Time,Data Engineer,129000,USD,129000,US,Medium
2023,Senior,Full-Time,Data Engineer,161800,USD,161800,US,Medium
2023,Senior,Full-Time,Data Engineer,141600,USD,141600,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,342300,USD,342300,US,Large
2023,Senior,Full-Time,Machine Learning Engineer,176100,USD,176100,US,Large
2023,Senior,Full-Time,Data Scientist,138784,USD,138784,US,Medium
2023,Senior,Full-Time,Data Scientist,83270,USD,83270,US,Medium
2023,Senior,Full-Time,Data Analyst,204500,USD,204500,US,Medium
2023,Senior,Full-Time,Data Analyst,138900,USD,138900,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,318300,USD,318300,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,212200,USD,212200,US,Medium
2023,Senior,Full-Time,Data Engineer,95000,USD,95000,US,Medium
2023,Senior,Full-Time,Data Engineer,75000,USD,75000,US,Medium
2023,Senior,Full-Time,Data Scientist,195000,USD,195000,US,Medium
2023,Senior,Full-Time,Data Scientist,160000,USD,160000,US,Medium
2023,Senior,Full-Time,Analytics Engineer,230000,USD,230000,US,Medium
2023,Senior,Full-Time,Analytics Engineer,143200,USD,143200,US,Medium
2023,Senior,Full-Time,Data Engineer,145000,USD,145000,US,Medium
2023,Senior,Full-Time,Data Engineer,115000,USD,115000,US,Medium
2023,Senior,Full-Time,Data Analyst,168400,USD,168400,US,Medium
2023,Senior,Full-Time,Data Analyst,105200,USD,105200,US,Medium
2023,Senior,Full-Time,Applied Scientist,309400,USD,309400,US,Large
2023,Senior,Full-Time,Applied Scientist,159100,USD,159100,US,Large
2023,Senior,Full-Time,Machine Learning Engineer,190000,USD,190000,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,150000,USD,150000,US,Medium
2023,Senior,Full-Time,Analytics Engineer,150000,USD,150000,US,Medium
2023,Senior,Full-Time,Analytics Engineer,120000,USD,120000,US,Medium
2023,Senior,Full-Time,Data Engineer,145000,USD,145000,US,Medium
2023,Senior,Full-Time,Data Engineer,120000,USD,120000,US,Medium
2023,Senior,Full-Time,Applied Scientist,222200,USD,222200,US,Large
2023,Senior,Full-Time,Applied Scientist,136000,USD,136000,US,Large
2023,Senior,Full-Time,Data Analyst,45000,GBP,54685,CF,Medium
2023,Senior,Full-Time,Data Analyst,35000,GBP,42533,CF,Medium
2023,Senior,Full-Time,Data Engineer,241000,USD,241000,US,Medium
2023,Senior,Full-Time,Data Engineer,155000,USD,155000,US,Medium
2023,Senior,Full-Time,Data Engineer,220000,USD,220000,US,Medium
2023,Senior,Full-Time,Data Engineer,190000,USD,190000,US,Medium
2023,Senior,Full-Time,Data Engineer,160000,USD,160000,US,Medium
2023,Senior,Full-Time,Data Engineer,140000,USD,140000,US,Medium
2023,Senior,Full-Time,Data Scientist,228000,USD,228000,US,Medium
2023,Senior,Full-Time,Data Scientist,186000,USD,186000,US,Medium
2023,Senior,Full-Time,Data Scientist,190000,USD,190000,US,Medium
2023,Senior,Full-Time,Data Scientist,170000,USD,170000,US,Medium
2023,Senior,Full-Time,Data Architect,180000,USD,180000,US,Medium
2023,Senior,Full-Time,Data Architect,115000,USD,115000,US,Medium
2023,Senior,Full-Time,Data Architect,200000,USD,200000,US,Medium
2023,Senior,Full-Time,Data Architect,115000,USD,115000,US,Medium
2023,Senior,Full-Time,Data DevOps Engineer,50000,EUR,53654,FR,Small
2023,Senior,Full-Time,Data Engineer,200000,USD,200000,US,Medium
2023,Senior,Full-Time,Data Engineer,150000,USD,150000,US,Medium
